Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
D10	plant_miRNA	Glycine	ath827	5	2	0	0.094800003
D11	N.A.	Glycine	N.A.	5	N.A.	0	0.077699997
E2	scrambled_miRNA	Glycine	ath5642b	1	2	0	0.1087
E3	plant_miRNA	Glycine	ath158a3p	1	2	0	0.099100001
E4	scrambled_miRNA	Glycine	aof159	2	2	0	0.106399998
E5	scrambled_miRNA	Glycine	ath158b	2	2	0	0.101800002
E6	plant_miRNA	Glycine	ath827	3	2	0	0.105899997
E7	plant_miRNA	Glycine	aof159	3	2	0	0.098499998
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	0	0.111199997
E9	plant_miRNA	Glycine	ath158b	4	2	0	0.108199999
E10	scrambled_miRNA	Glycine	ath827	5	2	0	0.109800003
E11	N.A.	Glycine	N.A.	5	N.A.	0	0.088799998
F2	plant_miRNA	Glycine	ath158b	1	2	0	0.0986
F3	scrambled_miRNA	Glycine	ath827	1	2	0	0.095899999
F4	plant_miRNA	Glycine	ath158a3p	2	2	0	0.097499996
F5	N.A.	Glycine	N.A.	2	N.A.	0	0.084600002
F6	N.A.	Glycine	N.A.	3	N.A.	0	0.078699999
F7	scrambled_miRNA	Glycine	ath158b	3	2	0	0.094400004
F8	plant_miRNA	Glycine	aof159	4	2	0	0.095299996
F9	scrambled_miRNA	Glycine	ath827	4	2	0	0.095299996
F10	plant_miRNA	Glycine	ath5642b	5	2	0	0.094300002
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	0	0.093999997
G2	scrambled_miRNA	Glycine	ath158b	1	2	0	0.091700003
G3	plant_miRNA	Glycine	ath827	1	2	0	0.080899999
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	0	0.082199998
G5	N.A.	Glycine	N.A.	2	N.A.	0	0.073899999
G6	N.A.	Glycine	N.A.	3	N.A.	0	0.076800004
G7	plant_miRNA	Glycine	ath158b	3	2	0	0.087899998
G8	scrambled_miRNA	Glycine	aof159	4	2	0	0.090499997
G9	plant_miRNA	Glycine	ath827	4	2	0	0.083400004
G10	scrambled_miRNA	Glycine	ath5642b	5	2	0	0.087499999
G11	plant_miRNA	Glycine	ath158a3p	5	2	0	0.085000001
B2	N.A.	Glycine	N.A.	1	N.A.	1	0.084899999
B3	plant_miRNA	Glycine	aof159	1	2	1	0.089500003
B4	scrambled_miRNA	Glycine	ath827	2	2	1	0.093400002
B5	scrambled_miRNA	Glycine	ath5642b	2	2	1	0.096699998
B6	scrambled_miRNA	Glycine	ath5642b	3	2	1	0.099100001
B7	plant_miRNA	Glycine	ath158a3p	3	2	1	0.090999998
B8	N.A.	Glycine	N.A.	4	N.A.	1	0.075599998
B9	plant_miRNA	Glycine	ath5642b	4	2	1	0.0898
B10	plant_miRNA	Glycine	ath158b	5	2	1	0.092399999
B11	scrambled_miRNA	Glycine	aof159	5	2	1	0.088399999
C2	N.A.	Glycine	N.A.	1	N.A.	1	0.0748
C3	scrambled_miRNA	Glycine	aof159	1	2	1	0.086199999
C4	plant_miRNA	Glycine	ath827	2	2	1	0.087800004
C5	plant_miRNA	Glycine	ath5642b	2	2	1	0.079599999
C6	plant_miRNA	Glycine	ath5642b	3	2	1	0.091399997
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	1	0.088299997
C8	N.A.	Glycine	N.A.	4	N.A.	1	0.072899997
C9	scrambled_miRNA	Glycine	ath5642b	4	2	1	0.083800003
C10	scrambled_miRNA	Glycine	ath158b	5	2	1	0.081799999
C11	plant_miRNA	Glycine	aof159	5	2	1	0.0836
D2	plant_miRNA	Glycine	ath5642b	1	2	1	0.087200001
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	1	0.081500001
D4	plant_miRNA	Glycine	aof159	2	2	1	0.086099997
D5	plant_miRNA	Glycine	ath158b	2	2	1	0.0823
D6	scrambled_miRNA	Glycine	ath827	3	2	1	0.084299996
D7	scrambled_miRNA	Glycine	aof159	3	2	1	0.086099997
D8	plant_miRNA	Glycine	ath158a3p	4	2	1	0.088500001
D9	scrambled_miRNA	Glycine	ath158b	4	2	1	0.093999997
D10	plant_miRNA	Glycine	ath827	5	2	1	0.0911
D11	N.A.	Glycine	N.A.	5	N.A.	1	0.074100003
E2	scrambled_miRNA	Glycine	ath5642b	1	2	1	0.0942
E3	plant_miRNA	Glycine	ath158a3p	1	2	1	0.0933
E4	scrambled_miRNA	Glycine	aof159	2	2	1	0.098399997
E5	scrambled_miRNA	Glycine	ath158b	2	2	1	0.094899997
E6	plant_miRNA	Glycine	ath827	3	2	1	0.100500003
E7	plant_miRNA	Glycine	aof159	3	2	1	0.096500002
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	1	0.104999997
E9	plant_miRNA	Glycine	ath158b	4	2	1	0.108900003
E10	scrambled_miRNA	Glycine	ath827	5	2	1	0.1087
E11	N.A.	Glycine	N.A.	5	N.A.	1	0.083899997
F2	plant_miRNA	Glycine	ath158b	1	2	1	0.088600002
F3	scrambled_miRNA	Glycine	ath827	1	2	1	0.089599997
F4	plant_miRNA	Glycine	ath158a3p	2	2	1	0.088299997
F5	N.A.	Glycine	N.A.	2	N.A.	1	0.079700001
F6	N.A.	Glycine	N.A.	3	N.A.	1	0.071500003
F7	scrambled_miRNA	Glycine	ath158b	3	2	1	0.087800004
F8	plant_miRNA	Glycine	aof159	4	2	1	0.089199997
F9	scrambled_miRNA	Glycine	ath827	4	2	1	0.090400003
F10	plant_miRNA	Glycine	ath5642b	5	2	1	0.088500001
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	1	0.089500003
G2	scrambled_miRNA	Glycine	ath158b	1	2	1	0.078900002
G3	plant_miRNA	Glycine	ath827	1	2	1	0.079800002
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	1	0.079000004
G5	N.A.	Glycine	N.A.	2	N.A.	1	0.066200003
G6	N.A.	Glycine	N.A.	3	N.A.	1	0.070600003
G7	plant_miRNA	Glycine	ath158b	3	2	1	0.083800003
G8	scrambled_miRNA	Glycine	aof159	4	2	1	0.086300001
G9	plant_miRNA	Glycine	ath827	4	2	1	0.075999998
G10	scrambled_miRNA	Glycine	ath5642b	5	2	1	0.086599998
G11	plant_miRNA	Glycine	ath158a3p	5	2	1	0.081600003
B2	N.A.	Glycine	N.A.	1	N.A.	2	0.084299996
B3	plant_miRNA	Glycine	aof159	1	2	2	0.090300001
B4	scrambled_miRNA	Glycine	ath827	2	2	2	0.093800001
B5	scrambled_miRNA	Glycine	ath5642b	2	2	2	0.0973
B6	scrambled_miRNA	Glycine	ath5642b	3	2	2	0.099799998
B7	plant_miRNA	Glycine	ath158a3p	3	2	2	0.091899998
B8	N.A.	Glycine	N.A.	4	N.A.	2	0.0757
B9	plant_miRNA	Glycine	ath5642b	4	2	2	0.090800002
B10	plant_miRNA	Glycine	ath158b	5	2	2	0.093099996
B11	scrambled_miRNA	Glycine	aof159	5	2	2	0.090400003
C2	N.A.	Glycine	N.A.	1	N.A.	2	0.073399998
C3	scrambled_miRNA	Glycine	aof159	1	2	2	0.0876
C4	plant_miRNA	Glycine	ath827	2	2	2	0.088299997
C5	plant_miRNA	Glycine	ath5642b	2	2	2	0.080399998
C6	plant_miRNA	Glycine	ath5642b	3	2	2	0.093099996
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	2	0.089599997
C8	N.A.	Glycine	N.A.	4	N.A.	2	0.072999999
C9	scrambled_miRNA	Glycine	ath5642b	4	2	2	0.085100003
C10	scrambled_miRNA	Glycine	ath158b	5	2	2	0.082099997
C11	plant_miRNA	Glycine	aof159	5	2	2	0.085199997
D2	plant_miRNA	Glycine	ath5642b	1	2	2	0.085699998
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	2	0.082599998
D4	plant_miRNA	Glycine	aof159	2	2	2	0.086900003
D5	plant_miRNA	Glycine	ath158b	2	2	2	0.083300002
D6	scrambled_miRNA	Glycine	ath827	3	2	2	0.085000001
D7	scrambled_miRNA	Glycine	aof159	3	2	2	0.087099999
D8	plant_miRNA	Glycine	ath158a3p	4	2	2	0.089400001
D9	scrambled_miRNA	Glycine	ath158b	4	2	2	0.094999999
D10	plant_miRNA	Glycine	ath827	5	2	2	0.091200002
D11	N.A.	Glycine	N.A.	5	N.A.	2	0.074600004
E2	scrambled_miRNA	Glycine	ath5642b	1	2	2	0.094300002
E3	plant_miRNA	Glycine	ath158a3p	1	2	2	0.093400002
E4	scrambled_miRNA	Glycine	aof159	2	2	2	0.096100003
E5	scrambled_miRNA	Glycine	ath158b	2	2	2	0.094700001
E6	plant_miRNA	Glycine	ath827	3	2	2	0.0986
E7	plant_miRNA	Glycine	aof159	3	2	2	0.097900003
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	2	0.105099998
E9	plant_miRNA	Glycine	ath158b	4	2	2	0.109399997
E10	scrambled_miRNA	Glycine	ath827	5	2	2	0.110200003
E11	N.A.	Glycine	N.A.	5	N.A.	2	0.084700003
F2	plant_miRNA	Glycine	ath158b	1	2	2	0.093900003
F3	scrambled_miRNA	Glycine	ath827	1	2	2	0.093999997
F4	plant_miRNA	Glycine	ath158a3p	2	2	2	0.095399998
F5	N.A.	Glycine	N.A.	2	N.A.	2	0.076300003
F6	N.A.	Glycine	N.A.	3	N.A.	2	0.069600001
F7	scrambled_miRNA	Glycine	ath158b	3	2	2	0.089699998
F8	plant_miRNA	Glycine	aof159	4	2	2	0.089199997
F9	scrambled_miRNA	Glycine	ath827	4	2	2	0.090700001
F10	plant_miRNA	Glycine	ath5642b	5	2	2	0.088699996
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	2	0.089699998
G2	scrambled_miRNA	Glycine	ath158b	1	2	2	0.084200002
G3	plant_miRNA	Glycine	ath827	1	2	2	0.083999999
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	2	0.081900001
G5	N.A.	Glycine	N.A.	2	N.A.	2	0.065899998
G6	N.A.	Glycine	N.A.	3	N.A.	2	0.070600003
G7	plant_miRNA	Glycine	ath158b	3	2	2	0.083899997
G8	scrambled_miRNA	Glycine	aof159	4	2	2	0.086499996
G9	plant_miRNA	Glycine	ath827	4	2	2	0.077
G10	scrambled_miRNA	Glycine	ath5642b	5	2	2	0.087300003
G11	plant_miRNA	Glycine	ath158a3p	5	2	2	0.0823
B2	N.A.	Glycine	N.A.	1	N.A.	3	0.086300001
B3	plant_miRNA	Glycine	aof159	1	2	3	0.097199999
B4	scrambled_miRNA	Glycine	ath827	2	2	3	0.099699996
B5	scrambled_miRNA	Glycine	ath5642b	2	2	3	0.101300001
B6	scrambled_miRNA	Glycine	ath5642b	3	2	3	0.103100002
B7	plant_miRNA	Glycine	ath158a3p	3	2	3	0.098200001
B8	N.A.	Glycine	N.A.	4	N.A.	3	0.078400001
B9	plant_miRNA	Glycine	ath5642b	4	2	3	0.095700003
B10	plant_miRNA	Glycine	ath158b	5	2	3	0.098399997
B11	scrambled_miRNA	Glycine	aof159	5	2	3	0.097999997
C2	N.A.	Glycine	N.A.	1	N.A.	3	0.0779
C3	scrambled_miRNA	Glycine	aof159	1	2	3	0.092600003
C4	plant_miRNA	Glycine	ath827	2	2	3	0.0933
C5	plant_miRNA	Glycine	ath5642b	2	2	3	0.0889
C6	plant_miRNA	Glycine	ath5642b	3	2	3	0.096299998
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	3	0.093699999
C8	N.A.	Glycine	N.A.	4	N.A.	3	0.075599998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	3	0.091300003
C10	scrambled_miRNA	Glycine	ath158b	5	2	3	0.089599997
C11	plant_miRNA	Glycine	aof159	5	2	3	0.093099996
D2	plant_miRNA	Glycine	ath5642b	1	2	3	0.091799997
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	3	0.088100001
D4	plant_miRNA	Glycine	aof159	2	2	3	0.094499998
D5	plant_miRNA	Glycine	ath158b	2	2	3	0.089000002
D6	scrambled_miRNA	Glycine	ath827	3	2	3	0.092200004
D7	scrambled_miRNA	Glycine	aof159	3	2	3	0.096199997
D8	plant_miRNA	Glycine	ath158a3p	4	2	3	0.094400004
D9	scrambled_miRNA	Glycine	ath158b	4	2	3	0.0977
D10	plant_miRNA	Glycine	ath827	5	2	3	0.096699998
D11	N.A.	Glycine	N.A.	5	N.A.	3	0.076399997
E2	scrambled_miRNA	Glycine	ath5642b	1	2	3	0.103299998
E3	plant_miRNA	Glycine	ath158a3p	1	2	3	0.101899996
E4	scrambled_miRNA	Glycine	aof159	2	2	3	0.107000001
E5	scrambled_miRNA	Glycine	ath158b	2	2	3	0.103799999
E6	plant_miRNA	Glycine	ath827	3	2	3	0.1083
E7	plant_miRNA	Glycine	aof159	3	2	3	0.108800001
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	3	0.114200003
E9	plant_miRNA	Glycine	ath158b	4	2	3	0.1105
E10	scrambled_miRNA	Glycine	ath827	5	2	3	0.114500001
E11	N.A.	Glycine	N.A.	5	N.A.	3	0.087899998
F2	plant_miRNA	Glycine	ath158b	1	2	3	0.097800002
F3	scrambled_miRNA	Glycine	ath827	1	2	3	0.100699998
F4	plant_miRNA	Glycine	ath158a3p	2	2	3	0.102399997
F5	N.A.	Glycine	N.A.	2	N.A.	3	0.083999999
F6	N.A.	Glycine	N.A.	3	N.A.	3	0.076399997
F7	scrambled_miRNA	Glycine	ath158b	3	2	3	0.097400002
F8	plant_miRNA	Glycine	aof159	4	2	3	0.097999997
F9	scrambled_miRNA	Glycine	ath827	4	2	3	0.100599997
F10	plant_miRNA	Glycine	ath5642b	5	2	3	0.095799997
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	3	0.097400002
G2	scrambled_miRNA	Glycine	ath158b	1	2	3	0.089100003
G3	plant_miRNA	Glycine	ath827	1	2	3	0.086599998
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	3	0.088500001
G5	N.A.	Glycine	N.A.	2	N.A.	3	0.071699999
G6	N.A.	Glycine	N.A.	3	N.A.	3	0.076099999
G7	plant_miRNA	Glycine	ath158b	3	2	3	0.091499999
G8	scrambled_miRNA	Glycine	aof159	4	2	3	0.093999997
G9	plant_miRNA	Glycine	ath827	4	2	3	0.088600002
G10	scrambled_miRNA	Glycine	ath5642b	5	2	3	0.092399999
G11	plant_miRNA	Glycine	ath158a3p	5	2	3	0.0898
B2	N.A.	Glycine	N.A.	1	N.A.	4	0.087300003
B3	plant_miRNA	Glycine	aof159	1	2	4	0.094999999
B4	scrambled_miRNA	Glycine	ath827	2	2	4	0.0986
B5	scrambled_miRNA	Glycine	ath5642b	2	2	4	0.101800002
B6	scrambled_miRNA	Glycine	ath5642b	3	2	4	0.103100002
B7	plant_miRNA	Glycine	ath158a3p	3	2	4	0.096799999
B8	N.A.	Glycine	N.A.	4	N.A.	4	0.076200001
B9	plant_miRNA	Glycine	ath5642b	4	2	4	0.095299996
B10	plant_miRNA	Glycine	ath158b	5	2	4	0.098200001
B11	scrambled_miRNA	Glycine	aof159	5	2	4	0.100500003
C2	N.A.	Glycine	N.A.	1	N.A.	4	0.0757
C3	scrambled_miRNA	Glycine	aof159	1	2	4	0.092299998
C4	plant_miRNA	Glycine	ath827	2	2	4	0.093599997
C5	plant_miRNA	Glycine	ath5642b	2	2	4	0.086300001
C6	plant_miRNA	Glycine	ath5642b	3	2	4	0.097999997
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	4	0.094899997
C8	N.A.	Glycine	N.A.	4	N.A.	4	0.074100003
C9	scrambled_miRNA	Glycine	ath5642b	4	2	4	0.090899996
C10	scrambled_miRNA	Glycine	ath158b	5	2	4	0.088299997
C11	plant_miRNA	Glycine	aof159	5	2	4	0.0955
D2	plant_miRNA	Glycine	ath5642b	1	2	4	0.093400002
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	4	0.090999998
D4	plant_miRNA	Glycine	aof159	2	2	4	0.096699998
D5	plant_miRNA	Glycine	ath158b	2	2	4	0.0933
D6	scrambled_miRNA	Glycine	ath827	3	2	4	0.094999999
D7	scrambled_miRNA	Glycine	aof159	3	2	4	0.102899998
D8	plant_miRNA	Glycine	ath158a3p	4	2	4	0.100199997
D9	scrambled_miRNA	Glycine	ath158b	4	2	4	0.105099998
D10	plant_miRNA	Glycine	ath827	5	2	4	0.101400003
D11	N.A.	Glycine	N.A.	5	N.A.	4	0.076700002
E2	scrambled_miRNA	Glycine	ath5642b	1	2	4	0.1008
E3	plant_miRNA	Glycine	ath158a3p	1	2	4	0.098999999
E4	scrambled_miRNA	Glycine	aof159	2	2	4	0.105300002
E5	scrambled_miRNA	Glycine	ath158b	2	2	4	0.099200003
E6	plant_miRNA	Glycine	ath827	3	2	4	0.104199998
E7	plant_miRNA	Glycine	aof159	3	2	4	0.107500002
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	4	0.110100001
E9	plant_miRNA	Glycine	ath158b	4	2	4	0.111199997
E10	scrambled_miRNA	Glycine	ath827	5	2	4	0.113600001
E11	N.A.	Glycine	N.A.	5	N.A.	4	0.085500002
F2	plant_miRNA	Glycine	ath158b	1	2	4	0.100199997
F3	scrambled_miRNA	Glycine	ath827	1	2	4	0.103399999
F4	plant_miRNA	Glycine	ath158a3p	2	2	4	0.102300003
F5	N.A.	Glycine	N.A.	2	N.A.	4	0.081299998
F6	N.A.	Glycine	N.A.	3	N.A.	4	0.071900003
F7	scrambled_miRNA	Glycine	ath158b	3	2	4	0.095100001
F8	plant_miRNA	Glycine	aof159	4	2	4	0.093699999
F9	scrambled_miRNA	Glycine	ath827	4	2	4	0.098399997
F10	plant_miRNA	Glycine	ath5642b	5	2	4	0.092
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	4	0.094800003
G2	scrambled_miRNA	Glycine	ath158b	1	2	4	0.090599999
G3	plant_miRNA	Glycine	ath827	1	2	4	0.089500003
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	4	0.090899996
G5	N.A.	Glycine	N.A.	2	N.A.	4	0.067100003
G6	N.A.	Glycine	N.A.	3	N.A.	4	0.072099999
G7	plant_miRNA	Glycine	ath158b	3	2	4	0.088399999
G8	scrambled_miRNA	Glycine	aof159	4	2	4	0.090899996
G9	plant_miRNA	Glycine	ath827	4	2	4	0.084899999
G10	scrambled_miRNA	Glycine	ath5642b	5	2	4	0.092100002
G11	plant_miRNA	Glycine	ath158a3p	5	2	4	0.087700002
B2	N.A.	Glycine	N.A.	1	N.A.	5	0.089400001
B3	plant_miRNA	Glycine	aof159	1	2	5	0.098399997
B4	scrambled_miRNA	Glycine	ath827	2	2	5	0.1021
B5	scrambled_miRNA	Glycine	ath5642b	2	2	5	0.104699999
B6	scrambled_miRNA	Glycine	ath5642b	3	2	5	0.105300002
B7	plant_miRNA	Glycine	ath158a3p	3	2	5	0.099799998
B8	N.A.	Glycine	N.A.	4	N.A.	5	0.076700002
B9	plant_miRNA	Glycine	ath5642b	4	2	5	0.097999997
B10	plant_miRNA	Glycine	ath158b	5	2	5	0.1017
B11	scrambled_miRNA	Glycine	aof159	5	2	5	0.1039
C2	N.A.	Glycine	N.A.	1	N.A.	5	0.076899998
C3	scrambled_miRNA	Glycine	aof159	1	2	5	0.094800003
C4	plant_miRNA	Glycine	ath827	2	2	5	0.096100003
C5	plant_miRNA	Glycine	ath5642b	2	2	5	0.089500003
C6	plant_miRNA	Glycine	ath5642b	3	2	5	0.099699996
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	5	0.096799999
C8	N.A.	Glycine	N.A.	4	N.A.	5	0.074299999
C9	scrambled_miRNA	Glycine	ath5642b	4	2	5	0.093699999
C10	scrambled_miRNA	Glycine	ath158b	5	2	5	0.091300003
C11	plant_miRNA	Glycine	aof159	5	2	5	0.099200003
D2	plant_miRNA	Glycine	ath5642b	1	2	5	0.096100003
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	5	0.093099996
D4	plant_miRNA	Glycine	aof159	2	2	5	0.099699996
D5	plant_miRNA	Glycine	ath158b	2	2	5	0.095700003
D6	scrambled_miRNA	Glycine	ath827	3	2	5	0.097599998
D7	scrambled_miRNA	Glycine	aof159	3	2	5	0.106200002
D8	plant_miRNA	Glycine	ath158a3p	4	2	5	0.102499999
D9	scrambled_miRNA	Glycine	ath158b	4	2	5	0.106700003
D10	plant_miRNA	Glycine	ath827	5	2	5	0.1043
D11	N.A.	Glycine	N.A.	5	N.A.	5	0.076899998
E2	scrambled_miRNA	Glycine	ath5642b	1	2	5	0.104800001
E3	plant_miRNA	Glycine	ath158a3p	1	2	5	0.101300001
E4	scrambled_miRNA	Glycine	aof159	2	2	5	0.109999999
E5	scrambled_miRNA	Glycine	ath158b	2	2	5	0.103500001
E6	plant_miRNA	Glycine	ath827	3	2	5	0.107500002
E7	plant_miRNA	Glycine	aof159	3	2	5	0.110699996
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	5	0.1127
E9	plant_miRNA	Glycine	ath158b	4	2	5	0.112999998
E10	scrambled_miRNA	Glycine	ath827	5	2	5	0.116899997
E11	N.A.	Glycine	N.A.	5	N.A.	5	0.086300001
F2	plant_miRNA	Glycine	ath158b	1	2	5	0.104000002
F3	scrambled_miRNA	Glycine	ath827	1	2	5	0.105300002
F4	plant_miRNA	Glycine	ath158a3p	2	2	5	0.107199997
F5	N.A.	Glycine	N.A.	2	N.A.	5	0.083800003
F6	N.A.	Glycine	N.A.	3	N.A.	5	0.071500003
F7	scrambled_miRNA	Glycine	ath158b	3	2	5	0.097099997
F8	plant_miRNA	Glycine	aof159	4	2	5	0.096799999
F9	scrambled_miRNA	Glycine	ath827	4	2	5	0.102399997
F10	plant_miRNA	Glycine	ath5642b	5	2	5	0.094700001
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	5	0.098200001
G2	scrambled_miRNA	Glycine	ath158b	1	2	5	0.093599997
G3	plant_miRNA	Glycine	ath827	1	2	5	0.092500001
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	5	0.093099996
G5	N.A.	Glycine	N.A.	2	N.A.	5	0.067100003
G6	N.A.	Glycine	N.A.	3	N.A.	5	0.072800003
G7	plant_miRNA	Glycine	ath158b	3	2	5	0.091499999
G8	scrambled_miRNA	Glycine	aof159	4	2	5	0.093900003
G9	plant_miRNA	Glycine	ath827	4	2	5	0.087800004
G10	scrambled_miRNA	Glycine	ath5642b	5	2	5	0.094499998
G11	plant_miRNA	Glycine	ath158a3p	5	2	5	0.090300001
B2	N.A.	Glycine	N.A.	1	N.A.	6	0.091799997
B3	plant_miRNA	Glycine	aof159	1	2	6	0.105499998
B4	scrambled_miRNA	Glycine	ath827	2	2	6	0.1074
B5	scrambled_miRNA	Glycine	ath5642b	2	2	6	0.109300002
B6	scrambled_miRNA	Glycine	ath5642b	3	2	6	0.109899998
B7	plant_miRNA	Glycine	ath158a3p	3	2	6	0.106700003
B8	N.A.	Glycine	N.A.	4	N.A.	6	0.078500003
B9	plant_miRNA	Glycine	ath5642b	4	2	6	0.103399999
B10	plant_miRNA	Glycine	ath158b	5	2	6	0.107500002
B11	scrambled_miRNA	Glycine	aof159	5	2	6	0.109099999
C2	N.A.	Glycine	N.A.	1	N.A.	6	0.079899997
C3	scrambled_miRNA	Glycine	aof159	1	2	6	0.099600002
C4	plant_miRNA	Glycine	ath827	2	2	6	0.100500003
C5	plant_miRNA	Glycine	ath5642b	2	2	6	0.096100003
C6	plant_miRNA	Glycine	ath5642b	3	2	6	0.103200004
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	6	0.101000004
C8	N.A.	Glycine	N.A.	4	N.A.	6	0.075599998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	6	0.0986
C10	scrambled_miRNA	Glycine	ath158b	5	2	6	0.098399997
C11	plant_miRNA	Glycine	aof159	5	2	6	0.103600003
D2	plant_miRNA	Glycine	ath5642b	1	2	6	0.101300001
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	6	0.098200001
D4	plant_miRNA	Glycine	aof159	2	2	6	0.105800003
D5	plant_miRNA	Glycine	ath158b	2	2	6	0.101800002
D6	scrambled_miRNA	Glycine	ath827	3	2	6	0.105400003
D7	scrambled_miRNA	Glycine	aof159	3	2	6	0.112300001
D8	plant_miRNA	Glycine	ath158a3p	4	2	6	0.108000003
D9	scrambled_miRNA	Glycine	ath158b	4	2	6	0.110600002
D10	plant_miRNA	Glycine	ath827	5	2	6	0.110799998
D11	N.A.	Glycine	N.A.	5	N.A.	6	0.0779
E2	scrambled_miRNA	Glycine	ath5642b	1	2	6	0.110399999
E3	plant_miRNA	Glycine	ath158a3p	1	2	6	0.107199997
E4	scrambled_miRNA	Glycine	aof159	2	2	6	0.114399999
E5	scrambled_miRNA	Glycine	ath158b	2	2	6	0.111000001
E6	plant_miRNA	Glycine	ath827	3	2	6	0.114399999
E7	plant_miRNA	Glycine	aof159	3	2	6	0.118100002
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	6	0.121100001
E9	plant_miRNA	Glycine	ath158b	4	2	6	0.115699999
E10	scrambled_miRNA	Glycine	ath827	5	2	6	0.122699998
E11	N.A.	Glycine	N.A.	5	N.A.	6	0.087499999
F2	plant_miRNA	Glycine	ath158b	1	2	6	0.107799999
F3	scrambled_miRNA	Glycine	ath827	1	2	6	0.110299997
F4	plant_miRNA	Glycine	ath158a3p	2	2	6	0.112599999
F5	N.A.	Glycine	N.A.	2	N.A.	6	0.085500002
F6	N.A.	Glycine	N.A.	3	N.A.	6	0.075099997
F7	scrambled_miRNA	Glycine	ath158b	3	2	6	0.104999997
F8	plant_miRNA	Glycine	aof159	4	2	6	0.1052
F9	scrambled_miRNA	Glycine	ath827	4	2	6	0.109899998
F10	plant_miRNA	Glycine	ath5642b	5	2	6	0.102799997
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	6	0.1065
